path,filename,video_id,ok_read,sample_rate,channels,duration_s,rms_dbfs,peak_dbfs,silence_ratio,clipping_ratio,keep_auto,reason
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_077.wav,7OHCOFFUamQ_seg_077.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.2767,-0.4778,0.1854,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_078.wav,7OHCOFFUamQ_seg_078.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.1772,-0.3472,0.1446,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_079.wav,7OHCOFFUamQ_seg_079.wav,7OHCOFFUamQ,True,16000,1,3.0,-17.0801,-0.4337,0.2993,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_080.wav,7OHCOFFUamQ_seg_080.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.067,-0.304,0.1495,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_081.wav,7OHCOFFUamQ_seg_081.wav,7OHCOFFUamQ,True,16000,1,3.0,-13.8616,-0.5031,0.1219,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_082.wav,7OHCOFFUamQ_seg_082.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.6956,-0.3221,0.2399,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_083.wav,7OHCOFFUamQ_seg_083.wav,7OHCOFFUamQ,True,16000,1,3.0,-16.8302,-0.4552,0.2025,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_084.wav,7OHCOFFUamQ_seg_084.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.67,-0.326,0.1614,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_085.wav,7OHCOFFUamQ_seg_085.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.8028,-0.4613,0.1487,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_086.wav,7OHCOFFUamQ_seg_086.wav,7OHCOFFUamQ,True,16000,1,3.0,-16.6715,-0.1416,0.202,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_087.wav,7OHCOFFUamQ_seg_087.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.9042,-0.3582,0.145,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_088.wav,7OHCOFFUamQ_seg_088.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.4236,-0.4773,0.1918,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_089.wav,7OHCOFFUamQ_seg_089.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.3512,-0.3519,0.1227,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_090.wav,7OHCOFFUamQ_seg_090.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.2604,-0.4969,0.2411,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_091.wav,7OHCOFFUamQ_seg_091.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.0879,-0.3032,0.1315,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_092.wav,7OHCOFFUamQ_seg_092.wav,7OHCOFFUamQ,True,16000,1,3.0,-13.6309,-0.1527,0.1684,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_093.wav,7OHCOFFUamQ_seg_093.wav,7OHCOFFUamQ,True,16000,1,3.0,-13.3519,-0.5135,0.147,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_094.wav,7OHCOFFUamQ_seg_094.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.756,-0.3704,0.1389,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_095.wav,7OHCOFFUamQ_seg_095.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.6213,-0.3987,0.1245,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_096.wav,7OHCOFFUamQ_seg_096.wav,7OHCOFFUamQ,True,16000,1,3.0,-16.0051,-0.3059,0.1915,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_097.wav,7OHCOFFUamQ_seg_097.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.7236,-0.0391,0.1275,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_098.wav,7OHCOFFUamQ_seg_098.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.8001,-0.3285,0.1575,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_099.wav,7OHCOFFUamQ_seg_099.wav,7OHCOFFUamQ,True,16000,1,3.0,-16.537,-0.2785,0.1768,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_100.wav,7OHCOFFUamQ_seg_100.wav,7OHCOFFUamQ,True,16000,1,3.0,-16.2109,-0.222,0.1371,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_101.wav,7OHCOFFUamQ_seg_101.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.0439,-0.3668,0.1027,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_102.wav,7OHCOFFUamQ_seg_102.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.7715,-0.3243,0.1632,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_103.wav,7OHCOFFUamQ_seg_103.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.2271,-0.3428,0.1211,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_104.wav,7OHCOFFUamQ_seg_104.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.1406,-0.1559,0.0905,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_105.wav,7OHCOFFUamQ_seg_105.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.609,-0.2296,0.1477,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_106.wav,7OHCOFFUamQ_seg_106.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.1429,-0.596,0.2033,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_107.wav,7OHCOFFUamQ_seg_107.wav,7OHCOFFUamQ,True,16000,1,3.0,-13.8578,-0.4156,0.109,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_108.wav,7OHCOFFUamQ_seg_108.wav,7OHCOFFUamQ,True,16000,1,3.0,-13.8818,-0.2963,0.1228,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_109.wav,7OHCOFFUamQ_seg_109.wav,7OHCOFFUamQ,True,16000,1,3.0,-16.9994,-0.2906,0.2381,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_110.wav,7OHCOFFUamQ_seg_110.wav,7OHCOFFUamQ,True,16000,1,3.0,-15.0449,-0.2741,0.1205,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_111.wav,7OHCOFFUamQ_seg_111.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.7138,-0.206,0.1637,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_112.wav,7OHCOFFUamQ_seg_112.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.113,-0.3596,0.064,0.0,True,ok
data/interim/segmented/normal_speech/7OHCOFFUamQ_seg_113.wav,7OHCOFFUamQ_seg_113.wav,7OHCOFFUamQ,True,16000,1,3.0,-14.9844,-0.2925,0.152,0.0,True,ok
